id_multidata,name,receptor,receptor_desc,other,other_desc,secreted_highlight,secreted_desc,transmembrane,secreted,peripheral,integrin,is_complex
2040,GABA-GAD2_SLC6A6,,,,,,,,,,,True
2041,GABA-GAD2_SLC6A8,,,,,,,,,,,True
2042,Gly-SHMT1_SLC6A5,,,,,,,,,,,True
2043,Gly-SHMT1_SLC6A9,,,,,,,,,,,True
2044,Gly-SHMT2_SLC6A5,,,,,,,,,,,True
2045,Gly-SHMT2_SLC6A9,,,,,,,,,,,True
2046,ADO-NT5E_SLC29A1,,,,,,,,,,,True
2047,ADO-NT5E_SLC29A2,,,,,,,,,,,True
2048,ADO-NT5E_SLC29A3,,,,,,,,,,,True
2049,ADO-NT5E_SLC29A4,,,,,,,,,,,True
2050,ADR-PNMT_SLC18A1,,,,,,,,,,,True
2051,ADR-PNMT_SLC18A2,,,,,,,,,,,True
2052,NE-DBH_SLC18A1,,,,,,,,,,,True
2053,NE-DBH_SLC18A2,,,,,,,,,,,True
2054,NE-DBH_SLC6A2,,,,,,,,,,,True
2055,DOPA-DDC_SLC18A1,,,,,,,,,,,True
2056,DOPA-DDC_SLC18A2,,,,,,,,,,,True
2057,DOPA-DDC_SLC6A3,,,,,,,,,,,True
2058,Glu-SLC17A6_GLS,,,,,,,,,,,True
2059,Glu-SLC17A7_GLS,,,,,,,,,,,True
2060,Glu-SLC17A8_GLS,,,,,,,,,,,True
2061,Glu-SLC1A1_GLS,,,,,,,,,,,True
2062,Glu-SLC1A2_GLS,,,,,,,,,,,True
2063,Glu-SLC1A3_GLS,,,,,,,,,,,True
2064,Glu-SLC1A6_GLS,,,,,,,,,,,True
2065,Glu-SLC1A7_GLS,,,,,,,,,,,True
2066,Glu-SLC17A6_GLS2,,,,,,,,,,,True
2067,Glu-SLC17A7_GLS2,,,,,,,,,,,True
2068,Glu-SLC17A8_GLS2,,,,,,,,,,,True
2069,Glu-SLC1A1_GLS2,,,,,,,,,,,True
2070,Glu-SLC1A2_GLS2,,,,,,,,,,,True
2071,Glu-SLC1A3_GLS2,,,,,,,,,,,True
2072,Glu-SLC1A6_GLS2,,,,,,,,,,,True
2073,Glu-SLC1A7_GLS2,,,,,,,,,,,True
2074,b-Endorphin-POMC,,,,,,,,,,,True
2075,PGD2-PTGDS,,,,,,,,,,,True
2076,GRIK1_GRIK4,,,,,,,,,,,True
2077,GRIK2_GRIK4,,,,,,,,,,,True
2078,GRIK3_GRIK4,,,,,,,,,,,True
2079,GRIK1_GRIK5,,,,,,,,,,,True
2080,GRIK2_GRIK5,,,,,,,,,,,True
2081,GRIK3_GRIK5,,,,,,,,,,,True
2082,GRIN1_GRIN2A,,,,,,,,,,,True
2083,GRIN1_GRIN2B,,,,,,,,,,,True
2084,GRIN1_GRIN2C,,,,,,,,,,,True
2085,GRIN1_GRIN2D,,,,,,,,,,,True
2086,MMP14_ITGAV_ITGB3,,,,,,,,,,,True
2087,Glu-NRXN1_CBLN1,,,,,,,,,,,True
2088,GLRA1_GLRB,,,,,,,,,,,True
2089,Hist-HDC,,,,,,,,,,,True
2090,PGI2-PTGIS,,,,,,,,,,,True
2091,T3-DIO3,,,,,,,,,,,True
